"1583";"FEZ";"GMFF";"Saïss Airport";;"10499";"Fes%E2%80%93Sa%C3%AFss_Airport";;"33.9272995";"-4.9779601";"1900";"MA"
"1584";"FFD";"EGVA";"RAF Fairford";;"9994";"RAF_Fairford";"RAF_Fairford";"51.6822014";"-1.7900300";"286";"GB"
"1585";"FFU";"SCFT";"Futaleufú Airport";;"3110";"Futaleuf%C3%BA_Airfield";;"-43.1892014";"-71.8510971";"1148";"CL"
"1586";"FGD";"GQPF";"Fderik Airport";;"0";"Fderik_Airport";;"22.6669998";"-12.7329998";"961";"MR"
"1587";"FGI";"NSFI";"Fagali'i Airport";;"0";"Fagali%27i_Airport";;"-13.8486996";"-171.7400055";"131";"WS"
"1588";"FGU";"NTGB";"Fangatau Airport";;"3936";"Fangatau_Airport";;"-15.8198996";"-140.8869934";"9";"PF"
"1589";"FHB";"K55J";"Fernandina Beach Municipal Airport";;"5300";;;"30.6117992";"-81.4611969";"16";"US"
"1590";"FHU";"KFHU";"Sierra Vista Municipal Libby Army Air Field";;"12001";"Sierra_Vista_Municipal_Airport";;"31.5884991";"-110.3440018";"4719";"US"
"1591";"FHZ";"NTKH";"Fakahina Airport";;"0";;;"-15.9921999";"-140.1649933";"3";"PF"
"1592";"FID";"K0B8";"Elizabeth Field";;"2328";"Elizabeth_Field";;"41.2513008";"-72.0316010";"9";"US"
"1593";"FIE";"EGEF";"Fair Isle Airport";;"1";"Fair_Isle_Airport";"Flugplatz_Fair_Isle";"59.5358009";"-1.6280600";"223";"GB"
"1594";"FIG";"GUFA";"Fria Airport";;"5249";"Fria_Airport";;"10.3506002";"-13.5691996";"499";"GN"
"1595";"FIH";"FZAA";"Ndjili International Airport";;"15420";"N%27djili_Airport";;"-4.3857498";"15.4446001";"1027";"Ki"
"1596";"FIK";"YFNE";"Finke Airport";;"0";;;"-25.5946999";"134.5829926";"0";"AU"
"1597";"FIL";"KFOM";"Fillmore Municipal Airport";;"5050";"Fillmore_Municipal_Airport";;"38.9583015";"-112.3629990";"4985";"US"
"1598";"FIN";"FIN";"Finschhafen Airport";;"0";"Finschhafen_Airport";;"-6.6217499";"147.8540497";"0";"PG"
"1599";"FIZ";"YFTZ";"Fitzroy Crossing Airport";;"4265";"Fitzroy_Crossing_Airport";;"-18.1819000";"125.5589981";"368";"AU"
"1600";"FJR";"OMFJ";"Fujairah International Airport";;"12303";"Fujairah_International_Airport";;"25.1121998";"56.3240013";"152";"AE"
"1601";"FKB";"EDSB";"Karlsruhe Baden-Baden Airport";"Flughafen Karlsruhe-Baden";"9787";"Karlsruhe%2FBaden-Baden_Airport";;"48.7793999";"8.0804996";"408";"DE"
"1602";"FKI";"FZIC";"Bangoka International Airport";;"11483";"Bangoka_International_Airport";;"0.4816390";"25.3379993";"1417";"Ki"
"1603";"FKJ";"RJNF";"Fukui Airport";;"4329";"Fukui_Airport";;"36.1427994";"136.2239990";"19";"JP"
"1604";"FKQ";"WASF";"Fakfak Airport";;"3415";"Fakfak_Torea_Airport";;"-2.9201901";"132.2669983";"462";"ID"
"1605";"FKS";"RJSF";"Fukushima Airport";;"8202";"Fukushima_Airport";"Flughafen_Fukushima";"37.2274017";"140.4309998";"1221";"JP"
"1606";"FLA";"SKFL";"Gustavo Artunduaga Paredes Airport";;"4921";"Gustavo_Artunduaga_Paredes_Airport";;"1.5891900";"-75.5643997";"803";"CO"
"1607";"FLB";"SNQG";"Cangapara Airport";;"5906";;;"-6.8463898";"-43.0773010";"689";"BR"
"1608";"FLF";"EDXF";"Flensburg-Schäferhaus Airport";"Flughafen Flensburg-Schäferhaus";"4003";"Flensburg-Sch%C3%A4ferhaus_Airport";;"54.7733345";"9.3788891";"131";"DE"
"1609";"FLG";"KFLG";"Flagstaff Pulliam Airport";;"6999";"Flagstaff_Pulliam_Airport";;"35.1385002";"-111.6709976";"7014";"US"
"1610";"FLH";"GB-F";"Flotta Isle Airport";;"0";;;"58.8258018";"-3.1427801";"50";"GB"
"1611";"FLI";"BIHT";"Holt Airport";;"0";;;"66.0141830";"-23.4416904";"10";"IS"
"1612";"FLL";"KFLL";"Fort Lauderdale Hollywood International Airport";;"9000";"Fort_Lauderdale%E2%80%93Hollywood_International_Airport";;"26.0725994";"-80.1527023";"9";"US"
"1613";"FLM";"SGFI";"Filadelfia Airport";;"0";;;"-22.3600006";"-60.0499992";"423";"PY"
"1614";"FLN";"SBFL";"Hercílio Luz International Airport";;"7546";"Herc%C3%ADlio_Luz_International_Airport";;"-27.6702785";"-48.5525017";"16";"BR"
"1615";"FLO";"KFLO";"Florence Regional Airport";;"6499";"Florence_Regional_Airport";;"34.1853981";"-79.7238998";"146";"US"
"1616";"FLR";"LIRQ";"Firenze / Peretola Airport";"Flughafen Florenz";"5425";"Florence_Airport%2C_Peretola";;"43.8100014";"11.2051001";"142";"IT"
"1617";"FLS";"YFLI";"Flinders Island Airport";;"5643";"Flinders_Island_Airport";;"-40.0917015";"147.9929962";"10";"AU"
"1618";"FLW";"LPFL";"Flores Airport";;"4593";"Flores_Airport";"Flughafen_Flores_(Azoren)";"39.4552994";"-31.1313992";"112";"PT"
"1619";"FLY";"YFIL";"Finley Airport";;"2952";;;"-35.6666985";"145.5500031";"0";"AU"
"1620";"FMA";"SARF";"Formosa Airport";;"5905";"Formosa_International_Airport";;"-26.2126999";"-58.2280998";"193";"AR"
"1621";"FMC";"PAFV";"Five Mile Airport";;"2700";"Five_Mile_Airport";;"65.9270020";"-149.8399963";"510";"US"
"1622";"FMG";"MRFL";"Flamingo Airport";;"0";;;"10.4186001";"-85.7826996";"270";"CR"
"1623";"FMI";"FZRF";"Kalemie Airport";;"5741";"Kalemie_Airport";;"-5.8755598";"29.2500000";"2569";"Ki"
"1624";"FMM";"EDJA";"Memmingen Allgau Airport";"Flughafen Memmingen";"9780";"Memmingen_Airport";"Flughafen_Memmingen";"47.9888000";"10.2395000";"2077";"DE"
"1625";"FMO";"EDDG";"Münster Osnabrück Airport";"Flughafen Muenster/Osnabrück";"7119";"M%C3%BCnster_Osnabr%C3%BCck_International_Airport";;"52.1346016";"7.6848302";"160";"DE"
"1626";"FMS";"KFSW";"Fort Madison Municipal Airport";;"4002";;;"40.6593018";"-91.3267975";"724";"US"
"1627";"FNA";"GFLL";"Lungi International Airport";"Flughafen Freetown-Lungi";"10498";"Lungi_International_Airport";"Freetown_International_Airport";"8.6164398";"-13.1955004";"84";"SL"
"1628";"FNB";"ETNU";"Neubrandenburg Airport";"Flughafen Neubrandenburg Trollenhagen";"7522";"Neubrandenburg_Airport";;"53.6021996";"13.3059998";"228";"DE"
"1629";"FNC";"LPMA";"Madeira Airport";;"9110";"Cristiano_Ronaldo_International_Airport";;"32.6978989";"-16.7744999";"192";"PT"
"1630";"FNG";"DFEF";"Fada N'gourma Airport";;"0";"Fada_N%27gourma_Airport";;"12.0330000";"0.3500000";"1011";"BF"
"1631";"FNH";"HAFN";"Fincha Airport";;"0";"Fincha_Airport";;"9.5830002";"37.3499985";"7600";"ET"
"1632";"FNI";"LFTW";"Nîmes-Arles-Camargue Airport";"Flughafen Nîmes-Alès-Camargue-Cévennes";"8005";"N%C3%AEmes%E2%80%93Al%C3%A8s%E2%80%93Camargue%E2%80%93C%C3%A9vennes_Airport";;"43.7574005";"4.4163499";"309";"FR"
"1633";"FNJ";"ZKPY";"Sunan International Airport";;"12475";"Pyongyang_Sunan_International_Airport";"Flughafen_Sunan";"39.2240982";"125.6699982";"117";"KP"
"1634";"FNT";"KFNT";"Bishop International Airport";;"7849";"Bishop_International_Airport";;"42.9654007";"-83.7435989";"782";"US"
"1635";"FOB";"82CL";"Fort Bragg Airport";;"1850";;;"39.4743004";"-123.7959976";"71";"US"
"1636";"FOC";"ZSFZ";"Fuzhou Changle International Airport";;"11841";"Fuzhou_Changle_International_Airport";;"25.9351006";"119.6630020";"46";"CN"
"1637";"FOD";"KFOD";"Fort Dodge Regional Airport";;"6548";"Fort_Dodge_Regional_Airport";;"42.5514984";"-94.1925964";"1156";"US"
"1638";"FOE";"KFOE";"Forbes Field";;"12802";"Forbes_Field_Air_National_Guard_Base";;"38.9509010";"-95.6635971";"1078";"US"
"1639";"FOG";"LIBF";"Foggia / Gino Lisa Airport";"Flughafen Foggia Gino Lisa";"4724";"Foggia_%22Gino_Lisa%22_Airport";;"41.4328995";"15.5349998";"265";"IT"
"1640";"FOM";"FKKM";"Foumban Nkounja Airport";;"6889";"Foumban_Nkounja_Airport";;"5.6369200";"10.7508001";"3963";"CM"
"1641";"FON";"MRAN";"Arenal Airport";;"0";"La_Fortuna_Arenal_Airport";;"10.4779997";"-84.6344986";"342";"CR"
"1642";"FOO";"ID-F";"Kornasoren Airfield";;"0";"Kornasoren_Airport";;"-0.9363250";"134.8719940";"13";"ID"
"1643";"FOR";"SBFZ";"Pinto Martins International Airport";;"8350";"Pinto_Martins_%E2%80%93_Fortaleza_International_Airport";;"-3.7762799";"-38.5326004";"82";"BR"
"1644";"FOS";"YFRT";"Forrest Airport";;"4984";"Forrest_Airport";;"-30.8381004";"128.1150055";"511";"AU"
"1645";"FOT";"YFST";"Forster (Wallis Is) Airport";;"0";;;"-32.2042007";"152.4790039";"4";"AU"
"1646";"FOU";"FOGF";"Fougamou Airport";;"0";;;"-1.2830000";"10.6169996";"263";"GA"
"1647";"FPO";"MYGF";"Grand Bahama International Airport";;"11019";"Grand_Bahama_International_Airport";;"26.5587006";"-78.6956024";"7";"BS"
"1648";"FPR";"KFPR";"St Lucie County International Airport";;"6492";"St._Lucie_County_International_Airport";;"27.4951000";"-80.3683014";"24";"US"
"1649";"FPY";"K40J";"Perry Foley Airport";;"4986";"Perry-Foley_Airport";;"30.0692997";"-83.5805969";"44";"US"
"1650";"FRA";"EDDF";"Frankfurt am Main International Airport";"Rhein-Main-Flughafen";"13123";"Frankfurt_Airport";"Flughafen_Frankfurt_am_Main";"50.0264015";"8.5431299";"364";"DE"
"1651";"FRB";"YFBS";"Forbes Airport";;"4029";"Forbes_Airport";;"-33.3636017";"147.9349976";"760";"AU"
"1652";"FRC";"SIMK";"Franca Airport";;"6562";"Franca_Airport";;"-20.5921993";"-47.3829002";"3292";"BR"
"1653";"FRD";"KFHR";"Friday Harbor Airport";;"3402";"Friday_Harbor_Airport";;"48.5219994";"-123.0240021";"113";"US"
"1654";"FRE";"AGGF";"Fera/Maringe Airport";;"0";"Fera_Airport";;"-8.1075001";"159.5769958";"0";"SB"
"1655";"FRF";"EDOL";"Oschersleben Airport";;"0";"Motorsport_Arena_Oschersleben";;"52.0380554";"11.2055559";"344";"DE"
"1656";"FRH";"KFRH";"French Lick Municipal Airport";;"5500";"French_Lick_Municipal_Airport";;"38.5061989";"-86.6369019";"792";"US"
"1657";"FRI";"KFRI";"Marshall Army Air Field";;"4500";"Marshall_Army_Airfield";;"39.0553017";"-96.7645035";"1065";"US"
"1658";"FRK";"EGTF";"Fairoaks Airport";;"1";"Fairoaks_Airport";;"51.3480988";"-0.5588890";"80";"GB"
"1659";"FRK";"FSSF";"Frégate Island Airport";;"0";"Fr%C3%A9gate_Island_Airport";;"-4.5830002";"55.9500008";"610";"SC"
"1660";"FRL";"LIPK";"Forlì Airport";;"7907";"Forl%C3%AC_Airport";;"44.1948013";"12.0700998";"97";"IT"
"1661";"FRM";"KFRM";"Fairmont Municipal Airport";;"5505";"Fairmont_Municipal_Airport_%28Minnesota%29";;"43.6439018";"-94.4156036";"1162";"US"
"1662";"FRO";"ENFL";"Florø Airport";"Flughafen Florø";"3934";"Flor%C3%B8_Airport";;"61.5835991";"5.0247202";"37";"NO"
"1663";"FRS";"MGTK";"Mundo Maya International Airport";;"9842";"Mundo_Maya_International_Airport";"Flughafen_Flores_(Guatemala)";"16.9137993";"-89.8664017";"427";"GT"
"1664";"FRT";"SCEV";"El Avellano Airport";;"1706";;;"-41.1170006";"-73.0500031";"489";"CL"
"1665";"FRU";"UAFM";"Manas International Airport";;"13780";"Manas_International_Airport";"Flughafen_Manas";"43.0612984";"74.4776001";"2058";"KG"
"1666";"FRW";"FBFT";"Francistown Airport";;"7218";"Francistown_Airport";;"-21.1595993";"27.4745007";"3283";"BW"
"1667";"FRZ";"ETHF";"Fritzlar Airport";;"3413";"Fritzlar_Air_Base";;"51.1146011";"9.2860003";"1345";"DE"
"1668";"FSC";"LFKF";"Figari Sud-Corse Airport";"Flughafen Figari";"8136";"Figari%E2%80%93Sud_Corse_Airport";;"41.5005989";"9.0977802";"87";"FR"
"1669";"FSD";"KFSD";"Joe Foss Field Airport";;"8999";"Sioux_Falls_Regional_Airport";"Flughafen_Sioux_Falls";"43.5820007";"-96.7418976";"1429";"US"
"1670";"FSM";"KFSM";"Fort Smith Regional Airport";;"8000";"Fort_Smith_Regional_Airport";;"35.3366013";"-94.3674011";"469";"US"
"1671";"FSP";"LFVP";"St Pierre Airport";;"5900";"Saint-Pierre_Airport";"Flughafen_St._Pierre";"46.7629013";"-56.1730995";"27";"PM"
"1672";"FSS";"EGQK";"RAF Kinloss";;"7582";"RAF_Kinloss";"Kinloss_Barracks";"57.6493988";"-3.5606401";"22";"GB"
"1673";"FTA";"NVVF";"Futuna Airport";;"0";"Futuna_Airport";;"-19.5163994";"170.2319946";"95";"VU"
"1674";"FTE";"SAWC";"El Calafate Airport";;"8366";"Comandante_Armando_Tola_International_Airport";;"-50.2803001";"-72.0531006";"669";"AR"
"1675";"FTU";"FMSD";"Tôlanaro Airport";;"4916";"T%C3%B4lanaro_Airport";;"-25.0380993";"46.9561005";"29";"MG"
"1676";"FTW";"KFTW";"Fort Worth Meacham International Airport";;"7501";"Fort_Worth_Meacham_International_Airport";;"32.8198013";"-97.3623962";"710";"US"
"1677";"FTX";"FCOO";"Owando Airport";;"5905";"Owando_Airport";;"-0.5313500";"15.9500999";"1214";"Br"
"1678";"FUE";"GCFV";"Fuerteventura Airport";"Flughafen Fuerteventura";"7874";"Fuerteventura_Airport";"Flughafen_Fuerteventura";"28.4526997";"-13.8638000";"85";"ES"
"1679";"FUJ";"RJFE";"Fukue Airport";;"6561";"Fukue_Airport";"Flughafen_Gotō-Fukue";"32.6663017";"128.8329926";"273";"JP"
"1680";"FUK";"RJFF";"Fukuoka Airport";"Flughafen Fukuoka";"9186";"Fukuoka_Airport";"Flughafen_Fukuoka";"33.5858994";"130.4510040";"32";"JP"
"1681";"FUN";"NGFU";"Funafuti International Airport";;"5040";"Funafuti_International_Airport";"Flughafen_Funafuti";"-8.5249996";"179.1959991";"0";"TV"
"1682";"FUT";"NLWF";"Pointe Vele Airport";;"3609";"Pointe_Vele_Airport";;"-14.3114004";"-178.0659943";"20";"WF"
"1683";"FVL";"YFLO";"Flora Valley Airport";;"0";;;"-18.2833004";"128.4170074";"0";"AU"
"1684";"FVM";"VRMF";"Fuvahmulah Airport";;"0";"Fuvahmulah_Airport";;"-0.3097222";"73.4349976";"17";"MV"
"1685";"FWA";"KFWA";"Fort Wayne International Airport";;"12000";"Fort_Wayne_International_Airport";;"40.9785004";"-85.1950989";"814";"US"
"1686";"FXO";"FQCB";"Cuamba Airport";;"0";"Cuamba_Airport";;"-14.8149996";"36.5299988";"1919";"MZ"
"1687";"FYT";"FTTY";"Faya Largeau Airport";;"9186";"Faya-Largeau_Airport";;"17.9171009";"19.1110992";"771";"TD"
"1688";"FYU";"PFYU";"Fort Yukon Airport";;"5810";"Fort_Yukon_Airport";;"66.5715027";"-145.2500000";"433";"US"
"1689";"FYV";"KFYV";"Drake Field";;"6006";"Drake_Field";;"36.0051003";"-94.1700974";"1251";"US"
"1690";"FZB";"UY-0";"Fray Bentos Airport";;"0";"Villa_Independencia_Airport";;"-33.1430016";"-58.2941017";"52";"UY"
"1691";"FZO";"EGTG";"Bristol Filton Airport";;"8094";"Bristol_Filton_Airport";"Bristol_Filton_Airport";"51.5194016";"-2.5908301";"226";"GB"
"1692";"GAE";"DTTG";"Gabès Matmata International Airport";;"3702";"Gab%C3%A8s_-_Matmata_International_Airport";;"33.8768997";"10.1033001";"26";"TN"
"1693";"GAF";"DTTF";"Gafsa Ksar International Airport";;"9514";"Gafsa_%E2%80%93_Ksar_International_Airport";;"34.4220009";"8.8225002";"1060";"TN"
"1694";"GAH";"YGAY";"Gayndah Airport";;"4150";"Gayndah_Airport";;"-25.6144009";"151.6190033";"369";"AU"
"1695";"GAJ";"RJSC";"Yamagata Airport";;"6560";"Yamagata_Airport";"Flughafen_Yamagata";"38.4118996";"140.3710022";"353";"JP"
"1696";"GAL";"PAGA";"Edward G. Pitka Sr Airport";;"7254";"Edward_G._Pitka_Sr._Airport";;"64.7361984";"-156.9369965";"153";"US"
"1697";"GAM";"PAGM";"Gambell Airport";;"4501";"Gambell_Airport";"Gambell_Airport";"63.7667999";"-171.7330017";"27";"US"
"1698";"GAN";"VRMG";"Gan International Airport";"Flughafen Gan";"8694";"Gan_International_Airport";"Flughafen_Gan";"-0.6933420";"73.1556015";"6";"MV"
"1699";"GAO";"MUGT";"Mariana Grajales Airport";;"8025";"Mariana_Grajales_Airport";;"20.0853004";"-75.1583023";"56";"CU"
"1700";"GAQ";"GAGO";"Gao Airport";;"8202";"Gao_International_Airport";"Flughafen_Gao";"16.2483997";"-0.0054560";"870";"ML"
"1701";"GAS";"HKGA";"Garissa Airport";;"0";"Garissa_Airport";;"-0.4635080";"39.6483002";"475";"KE"
"1702";"GAT";"LFNA";"Gap - Tallard Airport";;"2920";"Gap%E2%80%93Tallard_Airport";;"44.4550018";"6.0377798";"1986";"FR"
"1703";"GAU";"VEGT";"Lokpriya Gopinath Bordoloi International Airport";;"9000";"Lokpriya_Gopinath_Bordoloi_International_Airport";;"26.1061001";"91.5858994";"162";"IN"
"1704";"GAV";"ID-G";"Gag Island Airport";;"0";;;"-0.4005560";"129.8950043";"1";"ID"
"1705";"GAW";"VYGG";"Gangaw Airport";;"0";;;"22.1746998";"94.1343994";"200";"MM"
"1706";"GAX";"GA-G";"Gamba Airport";;"0";"Gamba_Airport";;"-2.7101600";"9.9606199";"73";"GA"
"1707";"GAY";"VEGY";"Gaya Airport";;"7500";"Gaya_Airport";"Flughafen_Gaya";"24.7443008";"84.9512024";"380";"IN"
"1708";"GBB";"UBBQ";"Gabala International Airport";;"0";"Qabala_Airport";;"40.8266678";"47.7125015";"935";"AZ"
"1709";"GBE";"FBSK";"Sir Seretse Khama International Airport";;"9843";"Sir_Seretse_Khama_International_Airport";"Flughafen_Gaborone";"-24.5552006";"25.9181995";"3299";"BW"
"1710";"GBJ";"TFFM";"Les Bases Airport";"Flughafen Marie-Galante";"4068";"Marie-Galante_Airport";;"15.8687000";"-61.2700005";"16";"GP"
"1711";"GBK";"GFGK";"Gbangbatok Airport";;"0";"Gbangbatok_Airport";;"7.7670002";"-12.3830004";"75";"SL"
"1712";"GBL";"YGBI";"South Goulburn Is Airport";;"4527";"South_Goulburn_Island_Airport";;"-11.6499996";"133.3820038";"19";"AU"
"1713";"GBT";"OING";"Gorgan Airport";;"7540";"Gorgan_Airport";;"36.9094009";"54.4012985";"-24";"IR"
"1714";"GBU";"HSKG";"Khashm El Girba Airport";;"0";"Khashm_el_Girba_Airport";;"14.9250002";"35.8779984";"1560";"SD"
"1715";"GBV";"YGIB";"Gibb River Airport";;"3497";;;"-16.4232998";"126.4449997";"509";"AU"
"1716";"GBZ";"NZGB";"Great Barrier Aerodrome";;"3051";"Great_Barrier_Aerodrome";;"-36.2414017";"175.4720001";"20";"NZ"
"1717";"GCD";"K3W7";"Grand Coulee Dam Airport";;"4199";;;"47.9220009";"-119.0830002";"1588";"US"
"1718";"GCI";"EGJB";"Guernsey Airport";"Flughafen Guernsey";"4800";"Guernsey_Airport";"Flughafen_Guernsey";"49.4350014";"-2.6019700";"336";"GG"
"1719";"GCJ";"FAGC";"Grand Central Airport";;"6004";"Grand_Central_Airport";;"-25.9862995";"28.1401005";"5325";"ZA"
"1720";"GCK";"KGCK";"Garden City Regional Airport";;"7300";"Garden_City_Regional_Airport";;"37.9275017";"-100.7239990";"2891";"US"
"1721";"GCM";"MWCR";"Owen Roberts International Airport";;"7021";"Owen_Roberts_International_Airport";"Owen_Roberts_International_Airport";"19.2928009";"-81.3576965";"8";"KY"
"1722";"GCN";"KGCN";"Grand Canyon National Park Airport";;"8999";"Grand_Canyon_National_Park_Airport";;"35.9524002";"-112.1470032";"6609";"US"
"1723";"GCW";"K1G4";"Grand Canyon West Airport";;"5058";"Grand_Canyon_West_Airport";;"35.9903984";"-113.8160019";"4825";"US"
"1724";"GDD";"YGDN";"Gordon Downs Airport";;"0";;;"-18.6781006";"128.5919952";"800";"AU"
"1725";"GDE";"HAGO";"Gode Airport";;"7505";"Gode_Airport";;"5.9351301";"43.5786018";"834";"ET"
"1726";"GDG";"UHBI";"Magdagachi Airport";;"0";"Magdagachi_Airport";;"53.4733009";"125.7949982";"0";"RU"
"1727";"GDI";"FEGL";"Gordil Airport";;"0";"Gordil_Airport";;"9.5830002";"21.7329998";"1427";"CF"
"1728";"GDJ";"FZWC";"Gandajika Airport";;"0";"Gandajika_Airport";;"-6.7329998";"23.9500008";"2618";"Ki"
"1729";"GDL";"MMGL";"Don Miguel Hidalgo Y Costilla International Airport";;"13123";"Guadalajara_International_Airport";"Flughafen_Guadalajara";"20.5217991";"-103.3109970";"5016";"MX"
"1730";"GDN";"EPGD";"Gdańsk Lech Wałęsa Airport";;"9186";"Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport";;"54.3776016";"18.4661999";"489";"PL"
"1731";"GDO";"SVGD";"Guasdalito Airport";;"6792";"Guasdualito_Airport";;"7.2333331";"-70.8000031";"426";"VE"
"1732";"GDP";"SNGD";"Guadalupe Airport";;"5249";;;"-6.7822199";"-43.5821991";"564";"BR"
"1733";"GDQ";"HAGN";"Gonder Airport";;"9072";"Gondar_Airport";;"12.5199003";"37.4339981";"6449";"ET"
"1734";"GDT";"MBGT";"JAGS McCartney International Airport";;"6362";"JAGS_McCartney_International_Airport";;"21.4445000";"-71.1423035";"13";"TC"
"1735";"GDX";"UHMM";"Sokol Airport";;"11326";"Sokol_Airport";"Flughafen_Magadan";"59.9109993";"150.7200012";"574";"RU"
"1736";"GDZ";"URKG";"Gelendzhik Airport";;"10171";"Gelendzhik_Airport";;"44.5820923";"38.0124817";"98";"RU"
"1737";"GEA";"NWWM";"Nouméa Magenta Airport";;"4101";"Noum%C3%A9a_Magenta_Airport";;"-22.2583008";"166.4730072";"10";"NC"
"1738";"GEB";"WAMJ";"Gebe Airport";;"0";;;"-0.0788890";"129.4579926";"125";"ID"
"1739";"GEE";"YGTO";"Georgetown (Tas) Airport";;"3280";"George_Town_Aerodrome";;"-41.0800018";"146.8399963";"0";"AU"
"1740";"GEF";"AGEV";"Geva Airport";;"0";;;"-7.5758300";"156.5970001";"0";"SB"
"1741";"GEG";"KGEG";"Spokane International Airport";;"9000";"Spokane_International_Airport";"Spokane_International_Airport";"47.6198997";"-117.5339966";"2376";"US"
"1742";"GEL";"SBNM";"Santo Ângelo Airport";;"5331";"Santo_%C3%82ngelo_Airport";;"-28.2817001";"-54.1691017";"1056";"BR"
"1743";"GEO";"SYCJ";"Cheddi Jagan International Airport";"Flughafen Georgetown";"7448";"Cheddi_Jagan_International_Airport";"Flughafen_Georgetown";"6.4985499";"-58.2541008";"95";"GY"
"1744";"GER";"MUNG";"Rafael Cabrera Airport";;"8202";"Rafael_Cabrera_Mustelier_Airport";;"21.8346996";"-82.7837982";"79";"CU"
"1745";"GES";"RPMB";"General Santos International Airport";;"5577";"Naval_Air_Station_Cubi_Point";;"6.1064401";"125.2350006";"28";"PH"
"1746";"GET";"YGEL";"Geraldton Airport";;"6499";"Geraldton_Airport";;"-28.7961006";"114.7070007";"121";"AU"
"1747";"GEV";"ESNG";"Gällivare Airport";;"5623";"G%C3%A4llivare_Airport";;"67.1324005";"20.8146000";"1027";"SE"
"1748";"GEX";"YGLG";"Geelong Airport";;"3559";"Geelong_Airport";;"-38.2249985";"144.3329926";"43";"AU"
"1749";"GFF";"YGTH";"Griffith Airport";;"4931";"Griffith_Airport";;"-34.2508011";"146.0670013";"439";"AU"
"1750";"GFK";"KGFK";"Grand Forks International Airport";;"7349";"Grand_Forks_International_Airport";"Grand_Forks_International_Airport";"47.9492989";"-97.1761017";"845";"US"
"1751";"GFN";"YGFN";"Grafton Airport";;"5607";"Clarence_Valley_Regional_Airport";;"-29.7593994";"153.0299988";"110";"AU"
"1752";"GFO";"SYBT";"Bartica A Airport";;"0";;;"6.3747702";"-58.6380997";"3";"GY"
"1753";"GFR";"LFRF";"Granville Airport";;"3150";;;"48.8830986";"-1.5641700";"45";"FR"
"1754";"GFY";"FYGF";"Grootfontein Airport";"Flughafen Grootfontein";"11680";"Grootfontein_Air_Base";;"-19.6021996";"18.1226997";"4636";"NA"
"1755";"GGC";"AO-G";"Lumbala Airport";;"0";"Lumbala_Airport";;"-12.6398773";"22.5868206";"3510";"AO"
"1756";"GGD";"YGDS";"Gregory Downs Airport";;"3871";;;"-18.6250000";"139.2330017";"52";"AU"
"1757";"GGG";"KGGG";"East Texas Regional Airport";;"10000";"East_Texas_Regional_Airport";;"32.3839989";"-94.7115021";"365";"US"
"1758";"GGM";"HKKG";"Kakamega Airport";;"3420";"Kakamega_Airport";;"0.2713420";"34.7873001";"5020";"KE"
"1759";"GGN";"DIGA";"Gagnoa Airport";;"0";"Gagnoa_Airport";;"6.1329999";"-5.9499998";"732";"CI"
"1760";"GGO";"DIGL";"Guiglo Airport";;"0";"Guiglo_Airport";;"6.5249901";"-7.4786100";"722";"CI"
"1761";"GGS";"SAWR";"Gobernador Gregores Airport";;"4921";"Gobernador_Gregores_Airport";;"-48.7831001";"-70.1500015";"356";"AR"
"1762";"GGT";"MYEF";"Exuma International Airport";;"7051";"Exuma_International_Airport";;"23.5625992";"-75.8779984";"9";"BS"
"1763";"GGW";"KGGW";"Wokal Field Glasgow International Airport";;"5001";"Glasgow_Airport_%28U.S.%29";;"48.2125015";"-106.6149979";"2296";"US"
"1764";"GHA";"DAUG";"Noumérat - Moufdi Zakaria Airport";;"10171";"Noum%C3%A9rat_%E2%80%93_Moufdi_Zakaria_Airport";;"32.3841019";"3.7941101";"1512";"DZ"
"1765";"GHB";"MYEM";"Governor's Harbour Airport";;"8024";"Governor%27s_Harbour_Airport";;"25.2847004";"-76.3310013";"26";"BS"
"1766";"GHC";"MYBG";"Great Harbour Cay Airport";;"4500";"Great_Harbour_Cay_Airport";;"25.7383003";"-77.8401031";"18";"BS"
"1767";"GHT";"HLGT";"Ghat Airport";;"11811";"Ghat_Airport";"Flughafen_Ghat";"25.1455994";"10.1426001";"2296";"LY"
"1768";"GHU";"SAAG";"Gualeguaychu Airport";;"4364";"Gualeguaych%C3%BA_Airport";;"-33.0102997";"-58.6130981";"75";"AR"
"1769";"GIB";"LXGB";"Gibraltar Airport";"Flughafen Gibraltar";"6000";"Gibraltar_International_Airport";"Flughafen_Gibraltar";"36.1511993";"-5.3496599";"15";"GI"
"1770";"GIC";"YBOI";"Boigu Airport";;"2165";"Boigu_Island_Airport";;"-9.2327805";"142.2180023";"23";"AU"
"1771";"GID";"HBBE";"Gitega Airport";;"3117";"Gitega_Airport";;"-3.4172094";"29.9113083";"5741";"BI"
"1772";"GIG";"SBGL";"Galeão - Antônio Carlos Jobim International Airport";"Flughafen Rio de Janeiro-Antônio Carlos Jobim";"13123";"Rio_de_Janeiro%E2%80%93Gale%C3%A3o_International_Airport";;"-22.8099995";"-43.2505569";"28";"BR"
"1773";"GII";"GUSI";"Siguiri Airport";;"0";"Siguiri_Airport";;"11.4329996";"-9.1669998";"1296";"GN"
"1774";"GIL";"OPGT";"Gilgit Airport";;"5400";"Gilgit_Airport";;"35.9188004";"74.3336029";"4796";"PK"
